,name,price,first name,last name,above_100
1055,Jessica Lewis,77.7159283,Jessica,Lewis,false
1056,Ashley Campbell,23.37817528,Ashley,Campbell,false
1057,Thomas Terrell,142.9623047,Thomas,Terrell,true
1058,Catherine Williams,201.161579,Catherine,Williams,true
1059,Kelly Snyder,145.0720916,Kelly,Snyder,true
1060,Ronald Scott,129.8596803,Ronald,Scott,true
1061,Randall Hill,52.35347544,Randall,Hill,false
1062,Daniel Raymond,181.9187609,Daniel,Raymond,true
1063,Nicholas Williams,150.4503842,Nicholas,Williams,true
1064,Patrick Roth,209.0529579,Patrick,Roth,true
1065,April Madden,76.33322232,April,Madden,false
1066,Jessica Harris,24.09035617,Jessica,Harris,false
1067,Jared Haney,118.0875678,Jared,Haney,true
1068,Jamie Harding,118.5125307,Jamie,Harding,true
1069,Randall Hall,259.9977721,Randall,Hall,true
1070,Luis Hart,123.2748737,Luis,Hart,true
1071,Wendy Grimes,281.9905561,Wendy,Grimes,true
1072,Sarah Duran,21.03394651,Sarah,Duran,false
1073,Alexandra Harris,9.059357757,Alexandra,Harris,false
1074,Carol Rose,127.7563365,Carol,Rose,true
1075,Rachel Walker,187.7617488,Rachel,Walker,true
1076,Caitlin Franklin,263.5037463,Caitlin,Franklin,true
1077,Michael Ramos,92.19530949,Michael,Ramos,false
1078,Charles Palmer,2.627781407,Charles,Palmer,false
1079,Penny Richards,255.4442721,Penny,Richards,true
1080,Adam Clark,89.16596865,Adam,Clark,false
1081,James Turner,223.3339258,James,Turner,true
1082,Brandon Nguyen,102.3886839,Brandon,Nguyen,true
1083,Alexander Bryan,30.91178884,Alexander,Bryan,false
1084,Sharon Gross,281.4170425,Sharon,Gross,true
1085,Benjamin Bonilla,110.8501643,Benjamin,Bonilla,true
1086,Paula Woodward,236.6853816,Paula,Woodward,true
1087,Karen Carr,296.6228455,Karen,Carr,true
1088,Megan Bell,255.9803006,Megan,Bell,true
1089,Ashley Vance,32.46510198,Ashley,Vance,false
1090,William Fernandez,190.367423,William,Fernandez,true
1091,Amy Davis,129.7665878,Amy,Davis,true
1092,Christopher Garcia,151.1443314,Christopher,Garcia,true
1093,Brian Houston,113.4423623,Brian,Houston,true
1094,George Compton,44.00326281,George,Compton,false
1095,Noah Gilmore,151.8729928,Noah,Gilmore,true
1096,Jeff Gonzalez,247.0727957,Jeff,Gonzalez,true
1097,Jennifer Nguyen,274.371899,Jennifer,Nguyen,true
1098,Eric Hernandez,196.4261878,Eric,Hernandez,true
1099,Jonathan Hill,78.97923659,Jonathan,Hill,false
1100,Kayla Porter,149.9248442,Kayla,Porter,true
1101,Melissa Davenport,143.690402,Melissa,Davenport,true
1102,Diane Martin,82.78471873,Diane,Martin,false
1103,Kendra Mckinney,153.3320407,Kendra,Mckinney,true
1104,Sarah Perez,282.8912648,Sarah,Perez,true
1105,Stephanie Delgado,258.3992223,Stephanie,Delgado,true
1106,Randy Williams,81.28386961,Randy,Williams,false
1107,Amy Carroll,71.3472375,Amy,Carroll,false
1108,Yolanda Lee,170.6483859,Yolanda,Lee,true
1109,Nicole Moore,191.8882257,Nicole,Moore,true
1110,Elizabeth Davis,255.3948678,Elizabeth,Davis,true
1111,Sarah Johnson,243.4794231,Sarah,Johnson,true
1112,Jared Walker,115.31378,Jared,Walker,true
1113,Miranda Hardin,162.9481205,Miranda,Hardin,true
1114,Courtney Hurst,39.86172345,Courtney,Hurst,false
1115,Brooke Cook,180.3757566,Brooke,Cook,true
1116,Brenda Jackson,112.5014744,Brenda,Jackson,true
1117,Paul Thomas,123.6546875,Paul,Thomas,true
1118,Jennifer Acevedo,40.3540795,Jennifer,Acevedo,false
1119,Sarah Mason,253.8629646,Sarah,Mason,true
1120,Christopher Alexander,26.18282609,Christopher,Alexander,false
1121,Wanda Douglas,102.9922626,Wanda,Douglas,true
1122,Beth Carter,83.98169128,Beth,Carter,false
1123,Jennifer Walker,170.0301242,Jennifer,Walker,true
1124,Rachel Jones,231.3332955,Rachel,Jones,true
1125,Wanda Miller,137.274944,Wanda,Miller,true
1126,Derek Garner,200.6690595,Derek,Garner,true
1127,Christina Allen,172.7675788,Christina,Allen,true
1128,Karen Warner,146.7479359,Karen,Warner,true
1129,Alisha Henderson,258.3883839,Alisha,Henderson,true
1130,Gregory Perkins,38.17957663,Gregory,Perkins,false
1131,Ryan Thompson,191.9675092,Ryan,Thompson,true
1132,James Caldwell,245.4447437,James,Caldwell,true
1133,Robert Gregory,211.5653631,Robert,Gregory,true
1134,Tom Bell,223.245748,Tom,Bell,true
1135,David Farmer,167.9756509,David,Farmer,true
1136,Melanie Smith,33.41901265,Melanie,Smith,false
1137,Michael Ryan,41.90111282,Michael,Ryan,false
1138,Monica Atkins DVM,50.12989235,Monica,Atkins DVM,false
1139,Timothy Phillips,60.63177629,Timothy,Phillips,false
1140,Brent Maddox,174.7894413,Brent,Maddox,true
1141,Micheal Price,99.40916648,Micheal,Price,false
1142,Kimberly Fox,75.29031179,Kimberly,Fox,false
1143,Briana Sanchez,191.3637927,Briana,Sanchez,true
1144,Justin Roth,63.26537976,Justin,Roth,false
1145,Michael Perez,48.76077328,Michael,Perez,false
1146,Edward Manning,158.9234209,Edward,Manning,true
1147,Lauren Scott,115.9221252,Lauren,Scott,true
1148,Kevin Vargas,167.4878662,Kevin,Vargas,true
1149,Patrick Snyder,135.0453943,Patrick,Snyder,true
1150,Connor Navarro,93.74528605,Connor,Navarro,false
1151,Robert Wilcox,138.780924,Robert,Wilcox,true
1152,Lauren Evans,156.5033762,Lauren,Evans,true
1153,Christopher Garza,288.7422467,Christopher,Garza,true
1154,Thomas Pena,16.62662679,Thomas,Pena,false
1155,Kelly Young,296.0984744,Kelly,Young,true
1156,Erin Vance,105.2330032,Erin,Vance,true
1157,Catherine Nguyen,32.31777016,Catherine,Nguyen,false
1158,Jeremy Wong,124.4458699,Jeremy,Wong,true
1159,Robert Fitzgerald,46.92950136,Robert,Fitzgerald,false
1160,Elizabeth Jennings,29.46426982,Elizabeth,Jennings,false
1161,James Cobb,71.52647558,James,Cobb,false
1162,Lori Mcbride,10.23351352,Lori,Mcbride,false
1163,Daniel Hobbs,70.98225058,Daniel,Hobbs,false
1164,William Moses,30.74661667,William,Moses,false
1165,Michael Francis,32.28598424,Michael,Francis,false
1166,Kevin Chapman,134.061487,Kevin,Chapman,true
1167,Mark Allen,177.349129,Mark,Allen,true
1168,Lauren Fisher,101.353741,Lauren,Fisher,true
1169,Matthew Wilkinson,233.2713066,Matthew,Wilkinson,true
1170,Chad Hanson,276.8335688,Chad,Hanson,true
1171,Cynthia Atkins,111.312648,Cynthia,Atkins,true
1172,Jodi Meyer DDS,219.0542366,Jodi,Meyer DDS,true
1173,John Dixon Jr.,168.0884898,John,Dixon Jr.,true
1174,Wanda Dunn,129.7399417,Wanda,Dunn,true
1175,Sarah Chang,172.0045886,Sarah,Chang,true
1176,Matthew Lee,107.3259428,Matthew,Lee,true
1177,Nichole Ellis,77.70976176,Nichole,Ellis,false
1178,Derek Adams,153.9316382,Derek,Adams,true
1179,Mrs. Sara Tran,180.1610515,Mrs.,Sara Tran,true
1180,Gary Jones,263.6305882,Gary,Jones,true
1181,Julie Robbins,180.9502903,Julie,Robbins,true
1182,Mark King,281.226683,Mark,King,true
1183,Mark Sharp,127.8966888,Mark,Sharp,true
1184,Bianca Jones,86.71330828,Bianca,Jones,false
1185,Melanie Johnson,248.8382773,Melanie,Johnson,true
1186,Carly Young,134.5651897,Carly,Young,true
1187,Elizabeth Martin,148.6698077,Elizabeth,Martin,true
1188,Nicole Rogers,82.95469821,Nicole,Rogers,false
1189,Mary Jackson,119.6187558,Mary,Jackson,true
1190,Renee Carney,65.33904499,Renee,Carney,false
1191,Gregory Wheeler,168.6421913,Gregory,Wheeler,true
1192,Thomas Vargas,199.7015259,Thomas,Vargas,true
1193,Justin Mcguire,160.6161769,Justin,Mcguire,true
1194,Shawn Hamilton,81.28868068,Shawn,Hamilton,false
1195,Robert Mercer,123.5275035,Robert,Mercer,true
1196,Sean Gonzalez,141.2344653,Sean,Gonzalez,true
1197,Steven Powell,7.945673813,Steven,Powell,false
1198,Alexander Jones,264.995856,Alexander,Jones,true
1199,Jeff Smith,6.12140005,Jeff,Smith,false
1200,Alison Morris,23.83451483,Alison,Morris,false
1201,Douglas Kemp,138.1517055,Douglas,Kemp,true
1202,April Martinez,283.1555515,April,Martinez,true
1203,Allison Alvarez,227.2866331,Allison,Alvarez,true
1204,Cheyenne Richards,270.5970023,Cheyenne,Richards,true
1205,Meghan Lynch,75.6325927,Meghan,Lynch,false
1206,David Gomez,30.73722001,David,Gomez,false
1207,Adam Lee,266.0506834,Adam,Lee,true
1208,Michael Parsons,270.2354087,Michael,Parsons,true
1209,Stephen Bennett,163.5792146,Stephen,Bennett,true
1210,Jose Lyons,96.12639818,Jose,Lyons,false
1211,Samantha Cantrell,175.7545202,Samantha,Cantrell,true
1212,Glenda Carlson,32.76261139,Glenda,Carlson,false
1213,Glenn Thornton,78.20738876,Glenn,Thornton,false
1214,Tanya Ward,50.83125368,Tanya,Ward,false
1215,Matthew Wright,131.8286787,Matthew,Wright,true
1216,Doris Jackson,137.7995619,Doris,Jackson,true
1217,Jose Clark,261.062353,Jose,Clark,true
1218,Amber Cabrera,142.0125422,Amber,Cabrera,true
1219,Travis Valdez,57.5389366,Travis,Valdez,false
1220,Deborah Smith,117.1826793,Deborah,Smith,true
1221,Carmen Murillo,135.9012344,Carmen,Murillo,true
1222,Justin Long,296.3328396,Justin,Long,true
1223,Meghan Clark,203.1394597,Meghan,Clark,true
1224,Diane Hall DDS,153.1597541,Diane,Hall DDS,true
1225,Thomas Barnett,274.2180919,Thomas,Barnett,true
1226,Cathy Hall,118.6398903,Cathy,Hall,true
1227,Robert Keith,216.7924806,Robert,Keith,true
1228,Claudia Lawson,79.90562522,Claudia,Lawson,false
1229,Gabriel Hall,21.22090616,Gabriel,Hall,false
1230,Chelsea Cunningham,156.0483089,Chelsea,Cunningham,true
1231,Anthony Jackson,9.029249741,Anthony,Jackson,false
1232,Deanna Taylor,130.8159347,Deanna,Taylor,true
1233,Teresa Miller,48.06894839,Teresa,Miller,false
1234,Joseph Oconnor,90.56989023,Joseph,Oconnor,false
1235,Michael Simmons,246.6452741,Michael,Simmons,true
1236,Kimberly Martinez,269.7800069,Kimberly,Martinez,true
1237,Lori Serrano,139.6916121,Lori,Serrano,true
1238,Richard Wilkins,87.76455915,Richard,Wilkins,false
1239,Rhonda Mills,155.0753087,Rhonda,Mills,true
1240,Jessica Robinson,242.9194094,Jessica,Robinson,true
1241,Anita Velez,90.80704331,Anita,Velez,false
1242,Brittany Bauer,150.847608,Brittany,Bauer,true
1243,James Hernandez,199.8448181,James,Hernandez,true
1244,James Bishop,110.2536015,James,Bishop,true
1245,Joseph Chase,239.2186448,Joseph,Chase,true
1246,Lisa Flores,256.0596954,Lisa,Flores,true
1247,Matthew Hayes,293.0747004,Matthew,Hayes,true
1248,Michelle Norton,217.4378183,Michelle,Norton,true
1249,Alyssa Phillips,270.0372546,Alyssa,Phillips,true
1250,Heather Mendoza,281.8209247,Heather,Mendoza,true
1251,Lisa Quinn,5.820093319,Lisa,Quinn,false
1252,Joe Le,146.4288046,Joe,Le,true
1253,Heather Valenzuela,45.09060062,Heather,Valenzuela,false
1254,Christine Herman MD,101.1666687,Christine,Herman MD,true
1255,Luke Saunders,245.3573393,Luke,Saunders,true
1256,Lisa Bailey,155.4871918,Lisa,Bailey,true
1257,Ryan Kelly,172.5605435,Ryan,Kelly,true
1258,Julie White,48.52261349,Julie,White,false
1259,Travis Bowman,31.52316101,Travis,Bowman,false
1260,Kelsey Mccann,171.0049096,Kelsey,Mccann,true
1261,Elizabeth Brewer,159.7550694,Elizabeth,Brewer,true
1262,Deborah Valencia,140.1469565,Deborah,Valencia,true
1263,Joseph Barry,66.72941941,Joseph,Barry,false
1264,James Holmes,208.5365427,James,Holmes,true
1265,Samantha Stephenson,214.7712873,Samantha,Stephenson,true
1266,Michelle Holt,162.3118935,Michelle,Holt,true
1267,Rachael Gardner DDS,133.7689666,Rachael,Gardner DDS,true
1268,Emily Goodman,104.2020989,Emily,Goodman,true
1269,April Allen,212.7030844,April,Allen,true
1270,Omar Nelson,142.1237487,Omar,Nelson,true
1271,Deborah Cherry,122.8714103,Deborah,Cherry,true
1272,Shane Ford,128.2253422,Shane,Ford,true
1273,Allison Moore,287.0397494,Allison,Moore,true
1274,Chad Mendoza,128.7230831,Chad,Mendoza,true
1275,Adam Reyes,210.660893,Adam,Reyes,true
1276,Donna Olson,237.3154639,Donna,Olson,true
1277,Robert Wilkerson,18.44882541,Robert,Wilkerson,false
1278,Michael Mack,44.310175,Michael,Mack,false
1279,Matthew Woodward,230.3623855,Matthew,Woodward,true
1280,Hannah Sparks,75.75588754,Hannah,Sparks,false
1281,Rebecca Guzman,266.1974194,Rebecca,Guzman,true
1282,Chad Gonzalez,21.71014184,Chad,Gonzalez,false
1283,Gina Lawson,209.6483845,Gina,Lawson,true
1284,Erin Dawson,109.5227016,Erin,Dawson,true
1285,John Hunter,147.0547345,John,Hunter,true
1286,Dwayne Nguyen,44.0068408,Dwayne,Nguyen,false
1287,Nicole Floyd,37.11677495,Nicole,Floyd,false
1288,Gina Morton,8.316165245,Gina,Morton,false
1289,David Blair MD,146.4314388,David,Blair MD,true
1290,Mark Mccarty,92.92142229,Mark,Mccarty,false
1291,Alicia Fleming,167.1786107,Alicia,Fleming,true
1292,Tara Brennan,74.42711352,Tara,Brennan,false
1293,Sherry Perez,67.13586315,Sherry,Perez,false
1294,Michael Cervantes,50.97141938,Michael,Cervantes,false
1295,Tyler Faulkner,201.4060949,Tyler,Faulkner,true
1296,Andrew Martinez,171.875415,Andrew,Martinez,true
1297,James Young,288.0396797,James,Young,true
1298,Joanna Stanley,131.1020174,Joanna,Stanley,true
1299,Christina Mosley,174.5518188,Christina,Mosley,true
1300,Paul French III,161.7104109,Paul,French III,true
1301,Michael Lee,279.106942,Michael,Lee,true
1302,Benjamin Lewis MD,296.8118486,Benjamin,Lewis MD,true
1303,Melanie Acosta,273.3364583,Melanie,Acosta,true
1304,Ian Riley,212.3977786,Ian,Riley,true
1305,Jennifer Gay,248.8920142,Jennifer,Gay,true
1306,Andrew Herring,11.73839127,Andrew,Herring,false
1307,Lauren Green,129.6571971,Lauren,Green,true
1308,Dawn Duffy,54.28240155,Dawn,Duffy,false
1309,Timothy Ho,229.0065048,Timothy,Ho,true
1310,Ashley Mendez,112.3633537,Ashley,Mendez,true
1311,James Bond,213.8404014,James,Bond,true
1312,Cody Horn,280.4287316,Cody,Horn,true
1313,Emily Bass,2.267674839,Emily,Bass,false
1314,Julia Boyd,54.69341531,Julia,Boyd,false
1315,Anna Lee,206.5289609,Anna,Lee,true
1316,Amy Wood,31.03991579,Amy,Wood,false
1317,Patrick Elliott,232.4798838,Patrick,Elliott,true
1318,Michelle Miles,104.3063511,Michelle,Miles,true
1319,Jenny Martin,28.45901277,Jenny,Martin,false
1320,Taylor Carter,186.6762771,Taylor,Carter,true
1321,Nicholas Steele,187.8096434,Nicholas,Steele,true
1322,Bonnie Reed,257.6894148,Bonnie,Reed,true
1323,Tonya Carter,65.05790903,Tonya,Carter,false
1324,Allison Patterson,274.882558,Allison,Patterson,true
1325,Gabriel Cooper,200.1558758,Gabriel,Cooper,true
1326,Cindy Ward,68.85641269,Cindy,Ward,false
1327,Brooke Owens,149.2059461,Brooke,Owens,true
1328,Matthew Blake,4.06458047,Matthew,Blake,false
1329,Krystal Jackson,67.38695805,Krystal,Jackson,false
1330,Eric Phelps,240.8897161,Eric,Phelps,true
1331,Samuel Cook,172.1054695,Samuel,Cook,true
1332,Pamela Stein,199.0978775,Pamela,Stein,true
1333,Allison Brown,33.29299156,Allison,Brown,false
1334,Taylor Williams,13.62390908,Taylor,Williams,false
1335,Laura Carroll,261.6022136,Laura,Carroll,true
1336,Connor Robinson,245.8554383,Connor,Robinson,true
1337,Shelby Johnson,240.0443296,Shelby,Johnson,true
1338,Andrew Mora,18.60199734,Andrew,Mora,false
1339,Ethan Pacheco,259.0365461,Ethan,Pacheco,true
1340,Jeremy Webb,98.31405644,Jeremy,Webb,false
1341,Damon Garrett,244.8654683,Damon,Garrett,true
1342,Kimberly Stanley,175.0957212,Kimberly,Stanley,true
1343,Bryce Grant,17.15408329,Bryce,Grant,false
1344,Bethany Woods,272.5716629,Bethany,Woods,true
1345,Emily Frye,66.17386403,Emily,Frye,false
1347,Barry Sullivan,258.7525531,Barry,Sullivan,true
1348,Jeremiah Ayala,163.5453042,Jeremiah,Ayala,true
1349,Holly Johnson,296.6791256,Holly,Johnson,true
1350,Teresa Molina,286.516233,Teresa,Molina,true
1351,Sarah Taylor,265.8694817,Sarah,Taylor,true
1352,Kimberly Howard,85.43939931,Kimberly,Howard,false
1353,Kimberly Little,264.8900668,Kimberly,Little,true
1354,Nancy Hart,207.2431681,Nancy,Hart,true
1355,Nicole Perkins,165.0090561,Nicole,Perkins,true
1356,Brandon Olson,222.4152627,Brandon,Olson,true
1357,Richard Bush,77.53704513,Richard,Bush,false
1358,Bryan Evans,192.6410081,Bryan,Evans,true
1359,Monica Watson,3.361441343,Monica,Watson,false
1360,Curtis Fleming,274.30965,Curtis,Fleming,true
1361,Crystal Sosa,216.8617671,Crystal,Sosa,true
1362,Eugene Morris,202.5620068,Eugene,Morris,true
1363,Logan Bailey,288.6314867,Logan,Bailey,true
1364,Brandi Bauer,132.9215194,Brandi,Bauer,true
1365,Jasmine Walters,268.1388358,Jasmine,Walters,true
1366,Luke Allison,187.8207039,Luke,Allison,true
1367,Christopher Brooks,57.81340573,Christopher,Brooks,false
1368,Vanessa Riley,180.4069737,Vanessa,Riley,true
1369,Scott Young,99.92058008,Scott,Young,false
1370,Thomas May,203.6202471,Thomas,May,true
1371,Pam Villegas,179.0291469,Pam,Villegas,true
1372,Amy Sims,114.9768422,Amy,Sims,true
1373,Zachary Graham,141.835196,Zachary,Graham,true
1374,James Chan,243.2899217,James,Chan,true
1375,Felicia Archer,138.4473659,Felicia,Archer,true
1376,Kimberly Brady,288.7460477,Kimberly,Brady,true
1377,Terri Perez,19.14837929,Terri,Perez,false
1378,Jonathan Barker,5.657865331,Jonathan,Barker,false
1379,Courtney Brooks,149.494119,Courtney,Brooks,true
1380,Gabriel Lowe,93.90576332,Gabriel,Lowe,false
1381,Christopher White,66.60014486,Christopher,White,false
1382,Sandra Murphy,95.58251089,Sandra,Murphy,false
1383,Jessica Krueger,10.90841176,Jessica,Krueger,false
1384,Jonathon Burns,249.3961932,Jonathon,Burns,true
1385,Mary Miller,273.9394908,Mary,Miller,true
1386,Colin Rodriguez,180.2598848,Colin,Rodriguez,true
1387,Joshua Rice,146.685027,Joshua,Rice,true
1388,Gregory Cruz,110.0635889,Gregory,Cruz,true
1389,Olivia Rivera MD,291.240185,Olivia,Rivera MD,true
1390,Jessica Larsen MD,7.576754464,Jessica,Larsen MD,false
1391,Troy Byrd,36.73825253,Troy,Byrd,false
1392,Matthew Rogers,185.3667095,Matthew,Rogers,true
1393,Sandra Steele,214.8657394,Sandra,Steele,true
1394,Lucas Price,106.1210278,Lucas,Price,true
1395,Faith Scott,188.2647735,Faith,Scott,true
1396,James Fox,282.4344141,James,Fox,true
1397,Lisa Summers,155.0512496,Lisa,Summers,true
1398,Raymond Perry,275.8859259,Raymond,Perry,true
1399,Edward Little,162.4717521,Edward,Little,true
1401,Nicole Casey,144.9653271,Nicole,Casey,true
1402,Christopher Hansen,265.1736476,Christopher,Hansen,true
1403,John Mays,120.530065,John,Mays,true
1404,Monique Marshall,63.9607675,Monique,Marshall,false
1405,David Fernandez,17.63676685,David,Fernandez,false
1406,Jo Smith,202.3095996,Jo,Smith,true
1407,Larry Carlson,278.092605,Larry,Carlson,true
1408,Sherry Scott,67.58767704,Sherry,Scott,false
1409,Jennifer Harris,268.8755967,Jennifer,Harris,true
1410,Nicolas Singleton,9.659905481,Nicolas,Singleton,false
1411,Debra Adams DVM,52.22049871,Debra,Adams DVM,false
1412,James Kirby,224.191157,James,Kirby,true
1413,Ronald Jones,270.5086503,Ronald,Jones,true
1414,Amy Mcdonald,297.9773801,Amy,Mcdonald,true
1415,Kimberly Matthews,55.12712205,Kimberly,Matthews,false
1416,Paul Floyd,74.01318559,Paul,Floyd,false
1417,Steve Brown,182.0323787,Steve,Brown,true
1418,David Shaw,83.65951376,David,Shaw,false
1419,Patricia Hamilton,123.409219,Patricia,Hamilton,true
1420,Christopher Erickson,59.07931353,Christopher,Erickson,false
1421,Mackenzie Hill,6.620988423,Mackenzie,Hill,false
1422,Charles Pham,97.96401358,Charles,Pham,false
1423,Tony King,18.27327773,Tony,King,false
1424,Edward James,92.87861731,Edward,James,false
1425,Colleen Lee,63.10044603,Colleen,Lee,false
1426,Bethany Floyd,86.42994032,Bethany,Floyd,false
1427,Carol Schroeder,33.69227955,Carol,Schroeder,false
1428,Bonnie Peterson,297.4653224,Bonnie,Peterson,true
1429,Michael Anderson,256.3898121,Michael,Anderson,true
1430,Sheri Dorsey,189.7981441,Sheri,Dorsey,true
1431,Savannah Mendoza PhD,91.07261796,Savannah,Mendoza PhD,false
1432,Douglas Watson,274.4787465,Douglas,Watson,true
1433,Ronald Ward,57.77908919,Ronald,Ward,false
1434,Kenneth Villarreal,274.2187269,Kenneth,Villarreal,true
1435,Tiffany Robinson,228.7978951,Tiffany,Robinson,true
1436,Patrick Swanson,161.2557332,Patrick,Swanson,true
1437,Jocelyn Rogers,24.17428437,Jocelyn,Rogers,false
1438,Danny Perez,182.255044,Danny,Perez,true
1439,Rachel Gregory,265.0416523,Rachel,Gregory,true
1440,Scott Welch,231.8302149,Scott,Welch,true
1441,Adam Jackson,232.9420717,Adam,Jackson,true
1442,Kyle Novak,12.08319607,Kyle,Novak,false
1443,Matthew Allen,168.4554827,Matthew,Allen,true
1444,Shannon Allen,172.2771141,Shannon,Allen,true
1445,Whitney Harris,58.43100673,Whitney,Harris,false
1446,Scott Morrison,180.7621217,Scott,Morrison,true
1447,Jessica Schmidt,261.6986671,Jessica,Schmidt,true
1448,Kristi Taylor,271.1229328,Kristi,Taylor,true
1449,Joan Garcia,287.3891521,Joan,Garcia,true
1450,Shane Evans,277.5094559,Shane,Evans,true
1451,Jody Fox,154.8859173,Jody,Fox,true
1452,Shawn Jacobs,132.7802032,Shawn,Jacobs,true
1453,Heather Ray,113.0976257,Heather,Ray,true
1454,Mary Aguirre,112.6553767,Mary,Aguirre,true
1455,Scott Williams,80.32818684,Scott,Williams,false
1456,Ryan Cole,248.4882669,Ryan,Cole,true
1457,Melody Savage,114.3904753,Melody,Savage,true
1458,Lori Reese,97.72751844,Lori,Reese,false
1459,Nina Parker,25.48969257,Nina,Parker,false
1460,Tamara Taylor,123.1774351,Tamara,Taylor,true
1461,Mark Salinas,65.60168668,Mark,Salinas,false
1462,Thomas Blankenship,132.7947467,Thomas,Blankenship,true
1463,Dr. Traci Rice,286.0928823,Dr.,Traci Rice,true
1464,Angela Cox,42.33721435,Angela,Cox,false
1465,Janet Young,13.80917322,Janet,Young,false
1466,Francisco Johnston,112.1605744,Francisco,Johnston,true
1467,William Russell,264.6237189,William,Russell,true
1468,Alexander Harrington,149.1436898,Alexander,Harrington,true
1469,David Mendoza MD,93.99806835,David,Mendoza MD,false
1470,Christine Lee,213.6602036,Christine,Lee,true
1471,Michelle Johnson,175.7431073,Michelle,Johnson,true
1472,Kelsey Nelson,236.7676413,Kelsey,Nelson,true
1473,Diane Thompson,89.95575753,Diane,Thompson,false
1474,Tara Smith,278.1214905,Tara,Smith,true
1475,Marcus Santiago,116.1191313,Marcus,Santiago,true
1476,Laura Bean,33.82522532,Laura,Bean,false
1477,Michelle Navarro,246.3117979,Michelle,Navarro,true
1478,Lisa Good,76.55786256,Lisa,Good,false
1479,Miranda Knapp,129.5066529,Miranda,Knapp,true
1480,Christopher Smith,166.1434114,Christopher,Smith,true
1481,Victoria Miller,273.4850231,Victoria,Miller,true
1482,Sarah Hogan,213.8475987,Sarah,Hogan,true
1483,Dawn Robertson,48.79191224,Dawn,Robertson,false
1484,William Jenkins,113.0602911,William,Jenkins,true
1485,Pam Thompson,173.7231638,Pam,Thompson,true
1486,Stephen Berry,42.77281935,Stephen,Berry,false
1487,Mark Young,282.6498589,Mark,Young,true
1488,Anthony Valdez,185.3727205,Anthony,Valdez,true
1489,Elizabeth Salinas,154.2643569,Elizabeth,Salinas,true
1490,Michael Robinson,182.4719536,Michael,Robinson,true
1491,Gregory Buck,96.18391441,Gregory,Buck,false
1492,Sydney Alexander,219.3532551,Sydney,Alexander,true
1493,Janet Rubio,204.4810593,Janet,Rubio,true
1494,Thomas Ferguson,256.3043923,Thomas,Ferguson,true
1495,Vincent Leblanc,94.02821568,Vincent,Leblanc,false
1496,Justin Martinez,47.48296529,Justin,Martinez,false
1497,Rhonda Adams,116.7325872,Rhonda,Adams,true
1498,Lisa Martin,183.7259618,Lisa,Martin,true
1499,David Medina,280.9491886,David,Medina,true
1500,Karen Mckee,44.78343428,Karen,Mckee,false
1501,Lisa Cantrell,19.21140291,Lisa,Cantrell,false
1502,Anna Guzman,124.8230491,Anna,Guzman,true
1503,Daniel Carroll DDS,51.93399201,Daniel,Carroll DDS,false
1504,Erin Garcia,74.56574506,Erin,Garcia,false
1505,Jennifer Scott,158.6927265,Jennifer,Scott,true
1506,Jacqueline Robinson,190.5709325,Jacqueline,Robinson,true
1507,Bridget Santos,169.3812148,Bridget,Santos,true
1508,Candace Soto,19.6729944,Candace,Soto,false
1509,Felicia Myers,38.15792611,Felicia,Myers,false
1510,Grace Adams,58.41307704,Grace,Adams,false
1511,Micheal Wong,10.75000843,Micheal,Wong,false
1512,Jordan Knight,119.9985057,Jordan,Knight,true
1513,Justin Wright,142.132241,Justin,Wright,true
1514,James Holt,115.368229,James,Holt,true
1515,Anthony Cooke,270.5319155,Anthony,Cooke,true
1516,Jennifer Jacobson,55.44015055,Jennifer,Jacobson,false
1517,Geoffrey Franklin,140.2803006,Geoffrey,Franklin,true
1518,Rodney Lozano,243.3479219,Rodney,Lozano,true
1519,Darlene Lewis,135.1626097,Darlene,Lewis,true
1520,Robin Barry,286.1402134,Robin,Barry,true
1521,Morgan Garcia,133.5790703,Morgan,Garcia,true
1522,Michael Rivas,71.92008045,Michael,Rivas,false
1523,Ellen Branch,185.5703941,Ellen,Branch,true
1524,Kathleen Castro,20.39892737,Kathleen,Castro,false
1525,Donald Wallace,53.65062447,Donald,Wallace,false
1526,Alexandra Haynes,260.7602147,Alexandra,Haynes,true
1527,Stacy Carrillo,188.6885584,Stacy,Carrillo,true
1528,Jennifer Henry,24.06993431,Jennifer,Henry,false
1529,Daniel Mathis,116.0820882,Daniel,Mathis,true
1530,Tyler West,254.4736617,Tyler,West,true
1531,Michael Waller,170.976742,Michael,Waller,true
1532,Christopher Graham,126.9283868,Christopher,Graham,true
1533,Mark Hernandez,80.48163941,Mark,Hernandez,false
1534,Kathy Edwards,82.26788496,Kathy,Edwards,false
1535,David Huber II,213.8107444,David,Huber II,true
1536,Tracey Garcia,136.7308142,Tracey,Garcia,true
1537,Stephanie Underwood,69.43177519,Stephanie,Underwood,false
1538,Shane Williams,281.8903101,Shane,Williams,true
1539,Joseph Reed,42.3818884,Joseph,Reed,false
1540,Dr. Elizabeth Martin,140.0494611,Dr.,Elizabeth Martin,true
1541,David Martin,221.0429141,David,Martin,true
1542,Stephanie Arnold,181.2768702,Stephanie,Arnold,true
1543,Rebecca Richardson,4.380505829,Rebecca,Richardson,false
1544,Danielle Johnson,105.6723996,Danielle,Johnson,true
1545,Jose Howe,158.2429468,Jose,Howe,true
1546,Robert Robinson,170.8627456,Robert,Robinson,true
